,shannon_entropy,trend
0,4.209970623578543,4.03786914359802
1,4.329509977648489,4.0399172125971194
2,4.238701647949141,4.041965281596219
3,4.011564970409371,4.044013350595318
4,3.7926312367290955,4.046061419594417
5,4.188507386307473,4.048109488593516
6,3.811028544788068,4.050157557592615
7,4.083661571193752,4.052205626591714
8,4.223175608016756,4.0542536955908135
9,4.161322929215112,4.056301764589913
10,3.9489634639539917,4.058349833589012
11,4.107910957093875,4.060397902588111
12,4.1922202904617905,4.06244597158721
13,4.363137893290202,4.064494040586309
14,4.172523517695465,4.066542109585408
15,4.14549308740524,4.0685901785845076
16,4.269777047306569,4.070638247583607
17,4.283753981664939,4.072686316582706
18,4.157049978508209,4.074734385581805
19,4.067780440402714,4.076782454580904
20,3.9791261047652484,4.078830523580003
21,3.8813210632571735,4.0808785925791025
22,3.934510362958375,4.082926661578202
23,4.185722689802434,4.084974730577301
24,4.35286249927937,4.0870227995764
25,4.178208760705325,4.089070868575499
26,3.4251653289159636,4.091118937574597
27,4.241153735132248,4.0931670065736965
28,3.817731170637655,4.095215075572796
29,3.910404695712946,4.097263144571895
30,3.9761202339562502,4.099311213570994
31,4.067159703092281,4.101359282570093
32,3.8841221922909894,4.103407351569192
33,4.028611551452128,4.105455420568291
34,4.090549266317638,4.1075034895673905
35,4.141063765437431,4.10955155856649
36,3.873196125242809,4.111599627565589
37,4.317077086185227,4.113647696564688
38,3.8725780551037703,4.115695765563787
39,3.9363873263766296,4.117743834562886
40,4.035947178349899,4.119791903561985
41,4.174407472084316,4.121839972561085
42,4.423971912049133,4.123888041560184
43,4.146683984140942,4.125936110559283
44,3.9614248674602046,4.127984179558382
45,3.7692796007582428,4.130032248557481
46,3.8263723527295643,4.13208031755658
47,3.74034987427331,4.1341283865556795
48,3.9480260142887227,4.136176455554779
49,3.938149407612626,4.138224524553878
50,4.123973204497028,4.140272593552977
51,4.06661023632855,4.142320662552076
52,3.998661656403148,4.144368731551175
53,3.985020786067383,4.146416800550274
54,4.020103525373902,4.1484648695493735
55,4.5430502782119335,4.150512938548473
56,4.394243724249475,4.152561007547572
57,4.141600956753759,4.154609076546671
58,4.184261105458621,4.15665714554577
59,4.46391028229906,4.158705214544869
60,4.2186045927028655,4.1607532835439685
61,4.212203900893008,4.162801352543068
62,4.192952724012876,4.164849421542167
63,4.358549083054396,4.166897490541266
64,4.261743790823018,4.168945559540365
65,4.3011776679347,4.170993628539464
66,4.582362909708928,4.173041697538563
67,4.0905549491800235,4.1750897665376625
68,4.21850332228194,4.177137835536762
69,4.4224684544635835,4.179185904535861
70,4.027847781601197,4.09605876296717
71,4.2430553439282335,4.0870662755681195
72,4.2124625085806375,4.07807378816907
73,3.9624372322922667,4.06908130077002
74,4.110630554952079,4.06008881337097
75,4.322949143727635,4.051096325971921
76,4.108203053210389,4.042103838572871
77,3.7947840077698363,4.033111351173821
78,3.763901199683334,4.024118863774771
79,3.8410037721762382,4.015126376375721
80,3.517256318626458,4.006133888976671
81,3.6485271583779246,3.9971414015776214
82,3.7996762628381497,3.9881489141785718
83,3.987986578616064,3.9791564267795216
84,3.9512236549187887,3.970163939380472
85,3.7694605160723182,3.9611714519814223
86,3.8119282512444355,3.952178964582372
87,3.6835845567259278,3.9431864771833225
88,3.78452075252145,3.934193989784273
89,4.2845788414045325,3.9252015023852227
90,4.227112429181531,3.916209014986173
91,4.256518420532737,3.9072165275871233
92,4.244384239014471,3.8982240401880732
93,4.232215266640286,3.8892315527890235
94,4.2334792087604605,3.880239065389974
95,4.205216025617607,3.8712465779909238
96,4.158312225841618,3.862254090591874
97,3.719764854469195,3.8532616031928244
98,3.7997371656811096,3.8442691157937743
99,4.081116520821488,3.8352766283947246
100,4.170403610790407,3.826284140995675
101,4.423924138393509,3.817291653596625
102,4.188361198175841,3.808299166197575
103,3.856451117785126,3.7993066787985255
104,4.033565482515604,3.7903141913994753
105,3.5838962432254813,3.7813217040004257
106,3.086043471863518,3.772329216601376
107,2.5400682124952496,3.763336729202326
108,3.574193740316665,3.754344241803276
109,3.7431803167771243,3.7453517544042265
110,3.799359359714607,3.7363592670051764
111,3.6915836619127647,3.7273667796061267
112,3.6742514490200313,3.718374292207077
113,3.4886645538250765,3.709381804808027
114,3.7108695064866115,3.7003893174089773
115,3.7178821843760193,3.6913968300099276
116,3.456894326873447,3.6824043426108775
117,3.4263848668826036,3.673411855211828
118,3.3030988706975113,3.664419367812778
119,3.779839902165562,3.655426880413728
120,3.960704357697727,3.6464343930146783
121,4.077522965333893,3.6374419056156286
122,4.10697735336427,3.960522773171728
123,4.224172454388975,3.960930326402774
124,4.144526497554992,3.96133787963382
125,3.947470609744551,3.961745432864866
126,4.005592207559684,3.9621529860959117
127,3.4947990996493847,3.9625605393269576
128,3.5738612006751906,3.962968092558004
129,3.3156085250843805,3.96337564578905
130,3.3291220290005428,3.963783199020096
131,3.4811648196626246,3.9641907522511417
132,3.83578668741851,3.9645983054821876
133,4.126038151679555,3.9650058587132335
134,4.255869375669134,3.9654134119442794
135,4.176818014089913,3.9658209651753253
136,4.168211229301101,3.9662285184063713
137,4.157996036585988,3.966636071637417
138,3.973463224007927,3.967043624868463
139,3.8310076694559427,3.967451178099509
140,3.8796421249112996,3.967858731330555
141,4.05289365927464,3.968266284561601
142,3.8435003024396193,3.9686738377926467
143,4.275765750602922,3.9690813910236926
144,4.169862871549431,3.9694889442547385
145,4.029613166749014,3.9698964974857844
146,3.7656653376506006,3.970304050716831
147,3.9979446628632798,3.9707116039478767
148,4.113186796372476,3.9711191571789226
149,4.080830141676171,3.9715267104099685
150,4.107500263975553,3.9719342636410144
151,3.872113801784385,3.9723418168720603
152,4.345081789953772,3.9727493701031062
153,4.285880692049428,3.973156923334152
154,4.498902579371904,3.973564476565198
155,4.032794760691766,3.973972029796244
156,4.094270155888825,3.97437958302729
157,4.0506739092975765,3.974787136258336
158,3.9486090022025064,3.9751946894893817
159,3.968489112433863,3.9756022427204276
160,4.2031642959410505,3.9760097959514735
161,4.047816669798903,3.9764173491825194
162,4.143607736331786,3.976824902413566
163,3.928851331735938,3.9772324556446117
164,4.026580859717273,3.9776400088756576
165,3.878715067761206,3.9780475621067035
166,3.8527583872300495,3.9784551153377494
167,3.8220830042089404,3.9788626685687953
168,4.150089168418764,3.9792702217998412
169,4.34205163624064,3.979677775030887
170,3.827511283525927,3.980085328261933
171,3.826296293341358,3.980492881492979
172,4.14753987325878,3.980900434724025
173,4.367993744025704,3.981307987955071
174,3.6261461291594768,3.9817155411861167
175,4.005783595408223,3.9821230944171626
176,3.557481084152215,3.9825306476482085
177,4.205097057022934,3.9829382008792544
178,3.9930781199632297,3.9833457541103003
179,3.985334748931891,3.9837533073413463
180,4.157876465381327,3.9841608605723926
181,4.131705752832616,3.9845684138034385
182,3.9475035763448396,3.9849759670344844
183,3.7481181941261696,3.9853835202655303
184,3.885578787455014,3.9857910734965762
185,4.004877166118729,3.986198626727622
186,4.0338375273214675,3.986606179958668
187,4.125368110532279,3.987013733189714
188,4.255806905382528,3.98742128642076
189,4.26025036184994,3.987828839651806
190,4.2964665608309485,3.9882363928828517
191,3.9852324852767733,3.9886439461138976
192,3.7800836874964028,3.9890514993449435
193,3.697324312323318,3.9894590525759894
194,4.0880336524599645,3.9898666058070353
195,4.100683176433014,3.9902741590380812
196,3.8397524588892753,3.9906817122691276
197,3.5481728668241215,3.9910892655001735
198,3.7201737893819677,3.9914968187312194
199,3.9220002709430983,3.9919043719622653
200,3.9973893895208223,3.9923119251933112
201,3.9852940403848405,3.992719478424357
202,3.455504597561096,3.993127031655403
203,4.195654753913411,3.993534584886449
204,3.420503743937597,3.993942138117495
205,3.601813448715449,3.994349691348541
206,3.4116983188424475,3.9947572445795867
207,4.009220094570752,3.9951647978106326
208,4.01677480296351,3.9955723510416785
209,4.004321984098043,3.9959799042727244
210,3.9539224442166216,3.9963874575037703
211,4.2191227646151015,3.9967950107348162
212,4.217889001372187,3.997202563965862
213,3.9985871926926606,3.997610117196908
214,3.902487994490227,3.9980176704279544
215,3.854103201120723,3.9984252236590003
216,4.055107151727343,3.9988327768900462
217,4.049792645288429,3.999240330121092
218,3.869000636030428,3.999647883352138
219,3.967874564224262,4.0000554365831835
220,4.064803968641743,4.000462989814229
221,3.9401232017364802,4.000870543045275
222,4.124754159356302,4.001278096276321
223,4.373821411036659,4.001685649507368
224,3.6477485297191703,4.002093202738414
225,4.28839551483619,4.00250075596946
226,4.071076790697533,4.002908309200506
227,4.307421305417263,4.003315862431552
228,4.03478296601965,4.003723415662598
229,4.11850083903556,4.0041309688936435
230,4.220578370720321,4.004538522124689
231,4.138772665355595,4.004946075355735
232,3.9743098213306753,4.005353628586781
233,4.124476763856329,4.005761181817827
234,4.591513171452482,4.006168735048873
235,3.8392030830802817,4.006576288279919
236,3.7934517343298353,4.006983841510965
237,3.5124149578691846,4.007391394742011
238,4.048322697295832,4.007798947973057
239,4.4307769046442,4.008206501204103
240,4.228177818109232,4.0086140544351485
241,4.130312324782625,4.009021607666194
242,3.877372923111465,4.00942916089724
243,4.077345775585092,4.009836714128286
244,4.126555239694752,4.010244267359332
245,4.124151432568743,4.010651820590378
246,4.094151688825178,4.011059373821424
247,4.113945131783377,4.01146692705247
248,4.108868404549922,4.011874480283516
249,4.0700968320923465,4.012282033514562
250,4.011590448697727,4.012689586745608
251,3.862378458944024,4.0130971399766535
252,4.504042729935887,4.013504693207699
253,3.4804976335296516,4.013912246438745
254,3.7274438310195546,4.014319799669791
255,4.198024965142955,4.014727352900837
256,4.701525124595852,4.015134906131884
257,3.7835614792887484,4.01554245936293
258,4.177476664620155,4.015950012593976
259,3.8336588527850273,4.016357565825022
260,3.8178738035406705,4.016765119056068
261,3.814988219810342,4.0171726722871135
262,3.786411171195603,4.017580225518159
263,3.856648493784536,4.017987778749205
264,3.7752910013206415,4.018395331980251
265,3.776222988043464,4.018802885211297
266,3.7210179395038567,4.019210438442343
267,3.5921710331273276,4.019617991673389
268,4.0970853034127845,4.020025544904435
269,4.0278774783845295,4.020433098135481
270,4.422026556281801,4.020840651366527
271,4.391357149783965,4.021248204597573
272,3.6911491889984527,4.0216557578286185
273,3.788095486122836,4.022063311059664
274,3.4344131192097698,4.02247086429071
275,4.070594767339871,4.022878417521756
276,3.74817197292476,4.023285970752802
277,3.9763641497024005,4.023693523983848
278,4.10049425340503,4.024101077214894
279,4.176921003071122,4.02450863044594
280,4.065989145504851,4.024916183676986
281,3.871475137085201,4.025323736908032
282,3.822955702822223,4.025731290139078
283,3.946001936674234,4.0261388433701235
284,3.9305980018158606,4.026546396601169
285,3.969046610106409,4.026953949832215
286,4.172040756269963,4.027361503063261
287,4.046674354030905,4.027769056294307
288,3.9052172523929536,4.028176609525353
289,3.830543982531444,4.028584162756399
290,4.2009369113388235,4.028991715987445
291,4.202722787567841,4.029399269218492
292,3.8863338198555186,4.029806822449538
293,3.9569884354627196,4.0302143756805835
294,4.128109680001478,4.030621928911629
295,4.24555083375229,4.031029482142675
296,4.331764115663676,4.031437035373721
297,4.365494173971515,4.031844588604767
298,4.2050102787701595,4.032252141835813
299,4.258843509259118,4.032659695066859
300,4.027897908748199,4.033067248297905
301,3.964841950340422,4.033474801528951
302,4.193819057263841,4.033882354759997
303,4.111128318329732,4.034289907991043
304,3.832994410435161,4.0346974612220885
305,3.9149138007069006,4.035105014453134
306,3.778953846022001,4.03551256768418
307,4.3308297602819215,4.035920120915226
308,4.457656988171354,4.036327674146272
309,4.105434455656877,4.036735227377318
310,4.232082339067073,4.037142780608364
311,4.381259240411037,4.03755033383941
312,4.042087522412363,4.037957887070456
313,4.51631839684615,4.038365440301502
314,3.8795840163727693,4.038772993532548
315,4.337437829616434,4.0391805467635935
316,4.586048322351577,4.039588099994639
317,4.060463044764387,4.039995653225685
318,3.6510940416906936,4.040403206456731
319,3.731299948918373,4.040810759687777
320,3.7803314608099425,4.041218312918823
321,3.7362717650999078,4.041625866149869
322,3.5062442229845225,4.042033419380915
323,3.7678439682955607,4.042440972611961
324,3.706088728741553,4.042848525843008
325,3.2218844939415336,4.0432560790740535
326,3.7918746922210613,4.043663632305099
327,4.039656186276315,4.044071185536145
328,3.3979121515305084,4.044478738767191
329,4.092043501916726,4.044886291998237
330,3.920950057108002,4.045293845229283
331,4.200349367844145,4.045701398460329
332,3.955346887155627,4.046108951691375
333,3.7847884565227967,4.046516504922421
334,4.341188489841223,4.046924058153467
335,3.8499012454884096,4.047331611384513
336,4.084857279065549,4.0477391646155585
337,3.8479656575047163,4.048146717846604
338,3.7342848088042153,4.04855427107765
339,3.8589693190489,4.048961824308696
340,4.1067940982677955,4.049369377539742
341,4.120751672319018,4.049776930770788
342,4.377049801276806,4.050184484001834
343,4.190408298761179,4.05059203723288
344,4.45890524444291,4.050999590463926
345,4.230190946385013,4.051407143694972
346,4.227833098358524,4.051814696926018
347,4.330508111379003,4.0522222501570635
348,4.365959501680674,4.052629803388109
349,4.1864155015401385,4.053037356619155
350,4.041905591277019,4.053444909850201
351,3.6993827162375172,4.053852463081247
352,4.263105181341915,4.054260016312293
353,3.9369334158373603,4.054667569543339
354,4.114171867001717,4.055075122774385
355,4.365732539153685,4.055482676005431
356,4.376876381693137,4.055890229236477
357,4.449736384673349,4.056297782467523
358,3.736032202464386,4.0567053356985685
359,4.04572262239962,4.057112888929615
360,3.844798116167545,4.057520442160661
361,4.136167636399253,4.057927995391707
362,4.176964109898594,4.058335548622753
363,4.213699673148676,4.058743101853799
364,4.140884731229947,4.059150655084845
